ms_today,input_voltage,temp_mos_max,temp_mos_1,temp_mos_2,temp_mos_3,temp_motor,current_motor,current_in,d_axis_current,q_axis_current,erpm,duty_cycle,amp_hours_used,amp_hours_charged,watt_hours_used,watt_hours_charged,tachometer,tachometer_abs,encoder_position,fault_code,vesc_id,d_axis_voltage,q_axis_voltage,ms_today_setup,amp_hours_setup,amp_hours_charged_setup,watt_hours_setup,watt_hours_charged_setup,battery_level,battery_wh_tot,current_in_setup,current_motor_setup,speed_meters_per_sec,tacho_meters,tacho_abs_meters,num_vescs,ms_today_imu,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_posTime,gnss_lat,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,gnss_hAcc,gnss_vAcc
44703807,45.4,25.3,0,0,0,-93.2,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39216,40322,182.804,0,24,0.002,0,44703747,0.0058,0,0.2612,0,2.489,140.949,0,0,0,-81.156,83.444,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44703852,44.2,25.5,0,0,0,-93.8,0,0,0,0,-2,0,0.0058,0,0.2612,0,-39216,40322,182.025,0,24,0.002,0,44703808,0.0058,0,0.2612,0,2.415,136.718,0,0,0,-81.156,83.444,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705255,44.6,25.7,0,0,0,-95.5,0,0,0,0,-2,0,0.0058,0,0.2612,0,-39216,40322,181.254,0,24,0.003,0,44703853,0.0058,0,0.2612,0,2.466,139.603,0,0,0,-81.156,83.444,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705526,44.3,25.4,0,0,0,-95.3,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40396,180.115,0,24,0.002,0,44705255,0.0058,0,0.2612,0,2.446,138.487,0,0,0,-81.156,83.444,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705565,45.1,25.1,0,0,0,-94.5,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40402,180.127,0,24,0.002,0,44705526,0.0058,0,0.2612,0,2.454,138.949,0,0,0,-81.156,83.597,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705602,45.1,25.4,0,0,0,-93.8,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40403,179.826,0,24,0.002,0,44705565,0.0058,0,0.2612,0,2.434,137.795,0,0,0,-81.156,83.61,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705657,45.6,25.3,0,0,0,-94.8,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,179.866,0,24,0.002,0,44705602,0.0058,0,0.2612,0,2.417,136.833,0,0,0,-81.158,83.612,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705692,44.8,25.4,0,0,0,-96.4,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,179.131,0,24,0.003,0,44705657,0.0058,0,0.2612,0,2.446,138.487,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705731,44.2,25.5,0,0,0,-96.6,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,178.631,0,24,0.002,0,44705692,0.0058,0,0.2612,0,2.404,136.102,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705783,45.4,25.1,0,0,0,-95.1,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,178.486,0,24,0.003,0,44705731,0.0058,0,0.2612,0,2.438,138.026,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705825,44.4,25.3,0,0,0,-96.2,0,0,0,0,1,0,0.0058,0,0.2612,0,-39217,40411,179.513,0,24,0.003,0,44705783,0.0058,0,0.2612,0,2.444,138.41,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705891,44.8,25.4,0,0,0,-96.7,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,179.107,0,24,0.003,0,44705826,0.0058,0,0.2612,0,2.434,137.795,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44705964,45.3,25.5,0,0,0,-97.2,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,177.73,0,24,0.002,0,44705892,0.0058,0,0.2612,0,2.424,137.256,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706035,44.8,25.1,0,0,0,-94.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.813,0,24,0.002,0,44705964,0.0058,0,0.2612,0,2.441,138.218,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706103,44.3,25.3,0,0,0,-94.1,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,177.211,0,24,0.002,0,44706035,0.0058,0,0.2612,0,2.411,136.487,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706177,44.8,25.3,0,0,0,-93.5,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.02,0,24,0.003,0,44706104,0.0058,0,0.2612,0,2.466,139.603,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706269,44.8,25.3,0,0,0,-91.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.48,0,24,0.003,0,44706177,0.0058,0,0.2612,0,2.407,136.295,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706341,45.3,25.5,0,0,0,-94,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.918,0,24,0.003,0,44706270,0.0058,0,0.2612,0,2.406,136.256,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706385,44.9,25.3,0,0,0,-94.3,0,0,0,0,1,0,0.0058,0,0.2612,0,-39217,40411,178.274,0,24,0.002,0,44706341,0.0058,0,0.2612,0,2.413,136.603,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706473,45.3,25.4,0,0,0,-92.3,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,177.21,0,24,0.003,0,44706385,0.0058,0,0.2612,0,2.408,136.333,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706527,44.8,25.3,0,0,0,-93,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,177.251,0,24,0.002,0,44706473,0.0058,0,0.2612,0,2.411,136.487,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44706608,45.6,25.3,0,0,0,-92,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,176.9,0,24,0.003,0,44706528,0.0058,0,0.2612,0,2.41,136.449,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707168,44.2,25.3,0,0,0,-92.6,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.757,0,24,0.002,0,44706608,0.0058,0,0.2612,0,2.429,137.526,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707226,45.3,25.5,0,0,0,-94,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.47,0,24,0.003,0,44707168,0.0058,0,0.2612,0,2.473,140.026,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707263,44,25.2,0,0,0,-92.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.786,0,24,0.003,0,44707226,0.0058,0,0.2612,0,2.441,138.218,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707318,44.8,25.4,0,0,0,-93,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.786,0,24,0.002,0,44707263,0.0058,0,0.2612,0,2.458,139.18,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707354,44.3,25.1,0,0,0,-93.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.904,0,24,0.003,0,44707319,0.0058,0,0.2612,0,2.423,137.218,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707415,44.6,25.4,0,0,0,-91.4,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.449,0,24,0.003,0,44707354,0.0058,0,0.2612,0,2.45,138.718,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707448,43.8,25.4,0,0,0,-93.5,0,0,0,0,1,0,0.0058,0,0.2612,0,-39217,40411,179.189,0,24,0.003,0,44707415,0.0058,0,0.2612,0,2.406,136.256,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707480,44.3,25.1,0,0,0,-91.6,0,0,0,0,1,0,0.0058,0,0.2612,0,-39217,40411,179.416,0,24,0.002,0,44707448,0.0058,0,0.2612,0,2.47,139.834,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707537,45.6,25.4,0,0,0,-93.1,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,178.187,0,24,0.002,0,44707480,0.0058,0,0.2612,0,2.427,137.41,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707575,44.2,25.2,0,0,0,-93.8,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,177.912,0,24,0.003,0,44707537,0.0058,0,0.2612,0,2.421,137.064,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707630,45.3,25.3,0,0,0,-93.2,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40411,177.772,0,24,0.003,0,44707576,0.0058,0,0.2612,0,2.474,140.103,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707667,45.6,25.2,0,0,0,-92,0,0,0,0,1,0,0.0058,0,0.2612,0,-39217,40411,178.952,0,24,0.003,0,44707630,0.0058,0,0.2612,0,2.425,137.295,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707724,44,25.5,0,0,0,-91.3,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.602,0,24,0.002,0,44707667,0.0058,0,0.2612,0,2.422,137.141,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707767,44.5,25.4,0,0,0,-94.5,0,0,0,0,-2,0,0.0058,0,0.2612,0,-39217,40411,177.164,0,24,0.002,0,44707724,0.0058,0,0.2612,0,2.461,139.334,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707817,45.1,25.1,0,0,0,-94.5,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.435,0,24,0.003,0,44707768,0.0058,0,0.2612,0,2.439,138.103,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707877,44.8,25.6,0,0,0,-96.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,177.517,0,24,0.002,0,44707817,0.0058,0,0.2612,0,2.446,138.487,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707916,43.9,25.3,0,0,0,-94.1,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.155,0,24,0.002,0,44707877,0.0058,0,0.2612,0,2.415,136.756,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44707970,44.3,25.2,0,0,0,-93.3,0,0,0,0,1,0,0.0058,0,0.2612,0,-39217,40411,178.572,0,24,0.003,0,44707916,0.0058,0,0.2612,0,2.461,139.334,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708004,44.3,25.1,0,0,0,-91.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.344,0,24,0.002,0,44707970,0.0058,0,0.2612,0,2.403,136.064,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708069,43.8,25.2,0,0,0,-92.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.792,0,24,0.002,0,44708004,0.0058,0,0.2612,0,2.478,140.295,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708129,44.3,25.1,0,0,0,-92.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,179.478,0,24,0.002,0,44708069,0.0058,0,0.2612,0,2.476,140.18,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708184,43.9,25.4,0,0,0,-91.6,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.844,0,24,0.002,0,44708129,0.0058,0,0.2612,0,2.481,140.449,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708217,45,25.1,0,0,0,-92.1,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.969,0,24,0.003,0,44708184,0.0058,0,0.2612,0,2.479,140.372,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708248,45.2,25.3,0,0,0,-91.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,178.917,0,24,0.003,0,44708217,0.0058,0,0.2612,0,2.425,137.333,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708279,43.9,25.3,0,0,0,-93.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40411,179.072,0,24,0.003,0,44708248,0.0058,0,0.2612,0,2.404,136.102,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708308,43.9,25.4,0,0,0,-95.2,0,0,0,0,2,0,0.0058,0,0.2612,0,-39216,40414,180.143,0,24,0.003,0,44708279,0.0058,0,0.2612,0,2.449,138.68,0,0,0,-81.158,83.629,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708346,45.2,25.2,0,0,0,-93.7,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40417,179.555,0,24,0.003,0,44708308,0.0058,0,0.2612,0,2.455,139.026,0,0,0,-81.156,83.635,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708376,44.8,25,0,0,0,-91.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40434,180.005,0,24,0.003,0,44708346,0.0058,0,0.2612,0,2.419,136.949,0,0,0,-81.158,83.641,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708409,45.3,25.4,0,0,0,-92.3,0,0,0,0,0,0,0.0058,0,0.2612,0,-39217,40439,179.535,0,24,0.003,0,44708376,0.0058,0,0.2612,0,2.408,136.372,0,0,0,-81.156,83.676,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708467,43.9,25.3,0,0,0,-91.3,0,0,0,0,1,0,0.0058,0,0.2612,0,-39216,40442,180.151,0,24,0.002,0,44708409,0.0058,0,0.2612,0,2.437,137.987,0,0,0,-81.158,83.686,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708497,44.2,25.1,0,0,0,-89.5,0,0,0,0,2,0,0.0058,0,0.2612,0,-39216,40442,181.104,0,24,0.003,0,44708468,0.0058,0,0.2612,0,2.43,137.564,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708533,44.3,25.4,0,0,0,-89.8,0,0,0,0,1,0,0.0058,0,0.2612,0,-39216,40442,180.903,0,24,0.003,0,44708497,0.0058,0,0.2612,0,2.479,140.372,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708565,44.6,25.2,0,0,0,-88.7,0,0,0,0,1,0,0.0058,0,0.2612,0,-39216,40442,181.296,0,24,0.003,0,44708534,0.0058,0,0.2612,0,2.413,136.641,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708591,44.3,25.2,0,0,0,-88.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40442,181.207,0,24,0.002,0,44708565,0.0058,0,0.2612,0,2.411,136.487,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708626,44.7,25.1,0,0,0,-89.4,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40442,180.467,0,24,0.002,0,44708592,0.0058,0,0.2612,0,2.405,136.179,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708656,45.5,25.3,0,0,0,-90.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40442,180.859,0,24,0.003,0,44708626,0.0058,0,0.2612,0,2.411,136.487,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708690,45.6,25.1,0,0,0,-89.8,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40442,180.799,0,24,0.002,0,44708656,0.0058,0,0.2612,0,2.447,138.526,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708762,45.2,25.3,0,0,0,-90.4,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40442,180.187,0,24,0.003,0,44708690,0.0058,0,0.2612,0,2.425,137.295,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708813,45.4,25.2,0,0,0,-91.8,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.29,0,24,0.003,0,44708763,0.0058,0,0.2612,0,2.439,138.103,0,0,0,-81.156,83.693,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708841,44.3,25,0,0,0,-91.8,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.3,0,24,0.002,0,44708813,0.0058,0,0.2612,0,2.422,137.141,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708874,44.8,25.3,0,0,0,-92.6,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.573,0,24,0.003,0,44708841,0.0058,0,0.2612,0,2.428,137.487,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708906,43.9,25.1,0,0,0,-92.6,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.41,0,24,0.003,0,44708875,0.0058,0,0.2612,0,2.408,136.372,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708938,45.4,25,0,0,0,-93.1,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.717,0,24,0.003,0,44708907,0.0058,0,0.2612,0,2.46,139.295,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44708981,45.4,25.4,0,0,0,-93.3,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.419,0,24,0.003,0,44708938,0.0058,0,0.2612,0,2.457,139.141,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709015,43.8,25.1,0,0,0,-91.5,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40466,180.325,0,24,0.002,0,44708981,0.0058,0,0.2612,0,2.423,137.218,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709057,45.5,25.4,0,0,0,-92.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40472,180.332,0,24,0.003,0,44709015,0.0058,0,0.2612,0,2.446,138.487,0,0,0,-81.156,83.742,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709087,43.9,25.3,0,0,0,-92.7,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40472,180.42,0,24,0.002,0,44709058,0.0058,0,0.2612,0,2.417,136.833,0,0,0,-81.156,83.755,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709122,44.8,25.5,0,0,0,-93.2,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40472,180.841,0,24,0.003,0,44709088,0.0058,0,0.2612,0,2.459,139.218,0,0,0,-81.156,83.755,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709178,44.8,25.3,0,0,0,-91.9,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40472,180.815,0,24,0.003,0,44709123,0.0058,0,0.2612,0,2.422,137.141,0,0,0,-81.156,83.755,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709210,45.5,25.4,0,0,0,-92.1,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40472,180.515,0,24,0.003,0,44709179,0.0058,0,0.2612,0,2.41,136.449,0,0,0,-81.156,83.755,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709268,45.2,25,0,0,0,-91.6,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40473,179.721,0,24,0.002,0,44709211,0.0058,0,0.2612,0,2.437,137.987,0,0,0,-81.156,83.755,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709301,45.1,25,0,0,0,-90.8,0,0,0,0,-1,0,0.0058,0,0.2612,0,-39217,40473,179.769,0,24,0.003,0,44709268,0.0058,0,0.2612,0,2.408,136.372,0,0,0,-81.158,83.757,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709371,44.6,25.1,0,0,0,-91.5,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40480,180.547,0,24,0.003,0,44709301,0.0058,0,0.2612,0,2.447,138.564,0,0,0,-81.158,83.757,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709432,43.8,25.2,0,0,0,-91.1,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40480,180.477,0,24,0.003,0,44709371,0.0058,0,0.2612,0,2.419,136.949,0,0,0,-81.156,83.771,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
44709494,44.8,25.4,0,0,0,-93,0,0,0,0,0,0,0.0058,0,0.2612,0,-39216,40486,180.414,0,24,0.003,0,44709432,0.0058,0,0.2612,0,2.472,139.949,0,0,0,-81.156,83.771,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
