ms_today,input_voltage,temp_mos_max,temp_mos_1,temp_mos_2,temp_mos_3,temp_motor,current_motor,current_in,d_axis_current,q_axis_current,erpm,duty_cycle,amp_hours_used,amp_hours_charged,watt_hours_used,watt_hours_charged,tachometer,tachometer_abs,encoder_position,fault_code,vesc_id,d_axis_voltage,q_axis_voltage,ms_today_setup,amp_hours_setup,amp_hours_charged_setup,watt_hours_setup,watt_hours_charged_setup,battery_level,battery_wh_tot,current_in_setup,current_motor_setup,speed_meters_per_sec,tacho_meters,tacho_abs_meters,num_vescs,ms_today_imu,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_posTime,gnss_lat,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,gnss_hAcc,gnss_vAcc
61651262,49.6,28.7,0,0,0,-86.4,0,0,0,0,2951,0.021,0.0475,0,2.2995,0,93084,93084,0,0,24,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651290,50.7,29.2,0,0,0,-91.2,0.06,0,0,0,2734,0.018,0.0475,0,2.2995,0,93098,93098,0,0,24,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651321,49,28.8,0,0,0,-89.5,-0.01,0,0,0,2601,0.017,0.0475,0,2.2995,0,93106,93106,0,0,24,0,0,61651320,0.0475,0,2.2995,0,2.688,152.22,0,0,0.565,192.662,192.662,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651346,49.4,28.9,0,0,0,-89.5,0.03,0,0,0,2548,0.017,0.0475,0,2.2995,0,93110,93110,0,0,24,0,0,61651320,0.0475,0,2.2995,0,2.688,152.22,0,0,0.565,192.662,192.662,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651378,49.7,28.8,0,0,0,-88.9,0.04,0,0,0,2385,0.016,0.0475,0,2.2995,0,93117,93117,0,0,24,0,0,61651346,0.0475,0,2.2995,0,2.675,151.451,-0.01,-0.67,0.527,192.687,192.687,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651420,49.2,28.7,0,0,0,-86.8,0.03,0,0,0,2113,0.014,0.0475,0,2.2995,0,93129,93129,0,0,24,0,0,61651378,0.0475,0,2.2995,0,2.66,150.605,0,-0.08,0.493,192.702,192.702,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651446,50,28.5,0,0,0,-84.3,-0.03,0,0,0,2006,0.013,0.0475,0,2.2995,0,93134,93134,0,0,24,0,0,61651420,0.0475,0,2.2995,0,2.657,150.451,-0.01,-0.87,0.437,192.726,192.726,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651477,50.9,28.4,0,0,0,-82,0.02,0,0,0,1885,0.012,0.0475,0,2.2995,0,93139,93139,0,0,24,0,0,61651446,0.0475,0,2.2995,0,2.715,153.721,0,0.23,0.415,192.737,192.737,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651508,49.1,28.6,0,0,0,-81.5,0.07,0,0,0,1807,0.011,0.0475,0,2.2995,0,93142,93142,0,0,24,0,0,61651477,0.0475,0,2.2995,0,2.66,150.605,0,-0.56,0.39,192.747,192.747,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651534,49.9,28.6,0,0,0,-80.2,0.07,0,0,0,1647,0.01,0.0475,0,2.2995,0,93147,93147,0,0,24,0,0,61651508,0.0475,0,2.2995,0,2.66,150.605,0,-0.5,0.374,192.753,192.753,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651570,49.6,28.9,0,0,0,-81.6,0.02,0,0,0,1446,0.009,0.0475,0,2.2995,0,93154,93154,0,0,24,0,0,61651534,0.0475,0,2.2995,0,2.701,152.913,0,0.2,0.341,192.764,192.764,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651600,50.4,28.6,0,0,0,-81.3,0.04,0,0,0,1322,0.008,0.0475,0,2.2995,0,93157,93157,0,0,24,0,0,61651573,0.0475,0,2.2995,0,2.645,149.758,0,0,0.299,192.778,192.778,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651644,49.1,28.5,0,0,0,-79.9,0,0,0,0,1075,0.006,0.0475,0,2.2995,0,93162,93162,0,0,24,0,0,61651603,0.0475,0,2.2995,0,2.72,153.99,0,0.47,0.273,192.784,192.784,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651677,49.2,29,0,0,0,-84.2,-0.02,0,0,0,902,0.005,0.0475,0,2.2995,0,93164,93164,0,0,24,0,0,61651644,0.0475,0,2.2995,0,2.652,150.182,0,-0.22,0.222,192.795,192.795,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651735,50.6,29,0,0,0,-89.5,0.04,0,0,0,244,0.003,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651677,0.0475,0,2.2995,0,2.667,151.028,0,-0.91,0.186,192.799,192.799,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651768,50.9,28.8,0,0,0,-88.1,0.09,0,0,0,129,0.002,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651735,0.0475,0,2.2995,0,2.642,149.566,0,0.21,0.05,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651800,49.6,28.8,0,0,0,-87.5,0.1,0,0,0,88,0.001,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651768,0.0475,0,2.2995,0,2.642,149.566,0,0.16,0.026,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651826,49.5,28.6,0,0,0,-87.1,0.12,0,0,0,71,0.001,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651800,0.0475,0,2.2995,0,2.688,152.182,0,-0.18,0.018,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651856,50.4,28.9,0,0,0,-87.3,0,0,0,0,58,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651855,0.0475,0,2.2995,0,2.654,150.297,0,0.09,0.014,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651884,49.8,28.9,0,0,0,-89.2,0.06,0,0,0,49,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651855,0.0475,0,2.2995,0,2.654,150.297,0,0.09,0.014,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651913,49.1,28.3,0,0,0,-88.2,-0.12,0,0,0,46,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651884,0.0475,0,2.2995,0,2.66,150.605,0,0.11,0.01,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651944,49.5,28.2,0,0,0,-86.4,0.06,0,0,0,37,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651913,0.0475,0,2.2995,0,2.71,153.413,0,0.62,0.009,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61651978,50,28.5,0,0,0,-84.4,0,0,0,0,33,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651944,0.0475,0,2.2995,0,2.681,151.797,0,-0.31,0.007,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652005,49.8,28.7,0,0,0,-84.5,0.12,0,0,0,30,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61651982,0.0475,0,2.2995,0,2.72,153.99,0,-0.33,0.006,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652045,49.8,28.1,0,0,0,-81.2,0.1,0,0,0,27,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652010,0.0475,0,2.2995,0,2.655,150.335,0,0.49,0.006,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652070,49.5,29,0,0,0,-84.5,0.07,0,0,0,25,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652048,0.0475,0,2.2995,0,2.701,152.913,0,0.36,0.005,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652102,50.7,28.5,0,0,0,-84,0.12,0,0,0,24,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652073,0.0475,0,2.2995,0,2.741,155.221,0,-0.2,0.005,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652131,50.9,28,0,0,0,-79.5,0.08,0,0,0,21,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652102,0.0475,0,2.2995,0,2.714,153.644,0,0.45,0.005,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652159,51,28.5,0,0,0,-79,0.1,0,0,0,20,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652131,0.0475,0,2.2995,0,2.646,149.835,0,0.69,0.004,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652194,50.8,28.7,0,0,0,-82.1,0.01,0,0,0,19,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652163,0.0475,0,2.2995,0,2.718,153.874,0,0.35,0.004,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652224,50.7,28.1,0,0,0,-82,0.08,0,0,0,18,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652194,0.0475,0,2.2995,0,2.657,150.451,0,0.32,0.003,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652259,49.3,28.7,0,0,0,-83.8,-0.09,0,0,0,16,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652224,0.0475,0,2.2995,0,2.639,149.412,0,-0.36,0.003,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652292,49.4,28.5,0,0,0,-84,0.11,0,0,0,16,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652260,0.0475,0,2.2995,0,2.666,150.951,0,-0.99,0.003,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652343,50.5,28.1,0,0,0,-86.1,0.05,0,0,0,14,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652292,0.0475,0,2.2995,0,2.676,151.528,0,0.07,0.003,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652393,50.1,28.7,0,0,0,-89.8,0.12,0,0,0,13,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652343,0.0475,0,2.2995,0,2.68,151.72,0,0.05,0.003,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652427,49,28.2,0,0,0,-89.3,0.08,0,0,0,13,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652393,0.0475,0,2.2995,0,2.664,150.836,0,-0.41,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652479,50.8,28.3,0,0,0,-85.7,0.07,0,0,0,12,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652427,0.0475,0,2.2995,0,2.72,154.028,0,-1.3,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652519,49,28.5,0,0,0,-86.7,0.07,0,0,0,11,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652479,0.0475,0,2.2995,0,2.717,153.836,0,0.82,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652545,49.3,28.4,0,0,0,-86,0.06,0,0,0,11,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652520,0.0475,0,2.2995,0,2.652,150.143,0,0.15,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652587,50.6,28.4,0,0,0,-85.2,0.08,0,0,0,10,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652545,0.0475,0,2.2995,0,2.698,152.759,0,-0.89,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652612,50.2,28.9,0,0,0,-85.8,0.12,0,0,0,10,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652606,0.0475,0,2.2995,0,2.673,151.374,0,-0.34,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652654,50.1,28.1,0,0,0,-83.3,0.08,0,0,0,9,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652606,0.0475,0,2.2995,0,2.673,151.374,0,-0.34,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652730,50.1,28.1,0,0,0,-81.6,0.02,0,0,0,9,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652661,0.0475,0,2.2995,0,2.685,152.028,0,-0.46,0.002,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652776,50.4,28.2,0,0,0,-83.8,0.09,0,0,0,8,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652730,0.0475,0,2.2995,0,2.726,154.336,0,0.4,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652795,49.9,28.5,0,0,0,-84.8,0.08,0,0,0,8,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652776,0.0475,0,2.2995,0,2.668,151.066,0,0.05,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652837,49.3,28.3,0,0,0,-83.6,0,0,0,0,8,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652795,0.0475,0,2.2995,0,2.665,150.874,0,-0.02,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652916,50,28.3,0,0,0,-83.6,0.13,0,0,0,8,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652837,0.0475,0,2.2995,0,2.687,152.143,0,-0.36,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61652970,50.1,28.5,0,0,0,-84.8,0.05,0,0,0,7,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652916,0.0475,0,2.2995,0,2.673,151.336,0,0.32,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653033,49.9,28.3,0,0,0,-86,0.12,0,0,0,7,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61652970,0.0475,0,2.2995,0,2.673,151.374,0,-0.28,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653097,49.6,28.4,0,0,0,-86.5,0.13,0,0,0,6,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653033,0.0475,0,2.2995,0,2.713,153.605,0,1.04,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653163,49.8,28.6,0,0,0,-90.4,0.1,0,0,0,6,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653097,0.0475,0,2.2995,0,2.729,154.528,0,-0.22,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653219,50.3,28,0,0,0,-89.5,0.13,0,0,0,6,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653172,0.0475,0,2.2995,0,2.724,154.221,0,0.04,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653276,49.9,28.7,0,0,0,-91,0.1,0,0,0,6,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653219,0.0475,0,2.2995,0,2.716,153.759,0,-0.1,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653337,49.7,28.4,0,0,0,-91.2,0.08,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653282,0.0475,0,2.2995,0,2.726,154.375,0,-0.4,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653370,49.2,28.2,0,0,0,-86,0.05,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653338,0.0475,0,2.2995,0,2.722,154.105,0,0.02,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653406,50.8,27.8,0,0,0,-84,0.09,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653370,0.0475,0,2.2995,0,2.669,151.105,0,-1.06,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653461,50.8,28.7,0,0,0,-85.9,0.08,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653406,0.0475,0,2.2995,0,2.638,149.374,0,-0.39,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653488,50.4,28.1,0,0,0,-84.6,-0.05,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653461,0.0475,0,2.2995,0,2.683,151.913,0,-0.21,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653518,49.8,28.1,0,0,0,-85.4,0,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653488,0.0475,0,2.2995,0,2.693,152.451,0,0.35,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653558,50.3,28.5,0,0,0,-86.7,0.13,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653518,0.0475,0,2.2995,0,2.669,151.105,0,-0.54,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653589,49.2,28,0,0,0,-86.3,0.07,0,0,0,5,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653558,0.0475,0,2.2995,0,2.714,153.644,0,-0.13,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653648,49.2,28.3,0,0,0,-87.7,0.16,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653589,0.0475,0,2.2995,0,2.665,150.874,0,-0.54,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653681,50.3,27.9,0,0,0,-86.1,0.04,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653649,0.0475,0,2.2995,0,2.719,153.951,0,-0.14,0.001,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653743,50.8,27.7,0,0,0,-84.5,-0.03,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653682,0.0475,0,2.2995,0,2.725,154.298,0,-0.37,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653771,50.4,27.8,0,0,0,-85,0.04,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653744,0.0475,0,2.2995,0,2.657,150.412,0,-0.55,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653806,49,27.8,0,0,0,-85.1,0.05,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653771,0.0475,0,2.2995,0,2.693,152.451,0,0.29,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653868,49.8,28,0,0,0,-84.5,0.1,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653806,0.0475,0,2.2995,0,2.65,150.028,0,0,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653932,49.2,27.8,0,0,0,-86.1,0.07,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653868,0.0475,0,2.2995,0,2.713,153.605,0,-0.62,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61653993,50.7,28.3,0,0,0,-87,0.08,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653932,0.0475,0,2.2995,0,2.686,152.067,0,0.41,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654026,49.4,28.1,0,0,0,-86.4,0.1,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61653993,0.0475,0,2.2995,0,2.641,149.528,0,0.67,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654076,49.4,27.6,0,0,0,-83.2,0.03,0,0,0,4,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654026,0.0475,0,2.2995,0,2.68,151.759,0,-0.15,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654115,50.3,28.1,0,0,0,-84.3,0.13,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654076,0.0475,0,2.2995,0,2.646,149.797,0,0.38,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654150,50.5,27.8,0,0,0,-84.3,0.09,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654115,0.0475,0,2.2995,0,2.656,150.374,0,0.79,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654210,49.2,27.9,0,0,0,-82.4,-0.04,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654150,0.0475,0,2.2995,0,2.657,150.412,0,-0.42,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654243,50.8,27.9,0,0,0,-82,0.07,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654211,0.0475,0,2.2995,0,2.67,151.182,0,-0.54,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654315,49.1,28,0,0,0,-83.3,0.08,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654244,0.0475,0,2.2995,0,2.637,149.297,0,-0.5,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654373,49.3,27.7,0,0,0,-83.9,0.07,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654315,0.0475,0,2.2995,0,2.708,153.336,0,-0.7,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654428,49.5,28,0,0,0,-85.4,-0.03,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654373,0.0475,0,2.2995,0,2.67,151.182,0,-0.33,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654492,49.7,27.8,0,0,0,-82,0.06,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654428,0.0475,0,2.2995,0,2.697,152.682,0,-0.27,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654553,50.9,27.3,0,0,0,-79.1,0.11,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654492,0.0475,0,2.2995,0,2.652,150.143,0,0.67,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654587,51,27.8,0,0,0,-79.6,0.1,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654553,0.0475,0,2.2995,0,2.726,154.336,0,0.22,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654647,50.7,28,0,0,0,-82.2,0.04,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654587,0.0475,0,2.2995,0,2.649,149.989,0,0.34,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654681,49.2,28,0,0,0,-83.5,0.07,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654647,0.0475,0,2.2995,0,2.647,149.874,0,0.2,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654727,50.8,28,0,0,0,-87.7,0.1,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654681,0.0475,0,2.2995,0,2.658,150.489,0,0.56,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654770,50.4,28,0,0,0,-87.7,-0.05,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654732,0.0475,0,2.2995,0,2.674,151.413,0,-0.04,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654802,50.6,27.8,0,0,0,-91.7,0.09,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654770,0.0475,0,2.2995,0,2.661,150.682,0,-0.67,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654843,50.1,28.1,0,0,0,-90.8,0.04,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654803,0.0475,0,2.2995,0,2.688,152.22,0,0.5,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654895,49.2,28,0,0,0,-91,0.13,0,0,0,3,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654844,0.0475,0,2.2995,0,2.697,152.72,0,-0.53,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61654958,50.4,27.7,0,0,0,-88.8,0.12,0,0,0,2,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654895,0.0475,0,2.2995,0,2.648,149.951,0,0.77,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
61655034,50.9,27.8,0,0,0,-83.8,0.01,0,0,0,2,0,0.0475,0,2.2995,0,93165,93165,0,0,24,0,0,61654959,0.0475,0,2.2995,0,2.678,151.605,0,0.77,0,192.801,192.801,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
