ms_today,input_voltage,temp_mos_max,temp_mos_1,temp_mos_2,temp_mos_3,temp_motor,current_motor,current_in,d_axis_current,q_axis_current,erpm,duty_cycle,amp_hours_used,amp_hours_charged,watt_hours_used,watt_hours_charged,tachometer,tachometer_abs,encoder_position,fault_code,vesc_id,d_axis_voltage,q_axis_voltage,ms_today_setup,amp_hours_setup,amp_hours_charged_setup,watt_hours_setup,watt_hours_charged_setup,battery_level,battery_wh_tot,current_in_setup,current_motor_setup,speed_meters_per_sec,tacho_meters,tacho_abs_meters,num_vescs,ms_today_imu,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_posTime,gnss_lat,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,gnss_hAcc,gnss_vAcc
65704178,25.2,26.2,0,0,0,-80.5,-0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704097,0.17,0,4.0734,0,1.537,87.018,0,-0.76,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704273,25,25.9,0,0,0,-79.7,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704178,0.17,0,4.0734,0,1.548,87.633,0,0.03,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704369,24.9,26.5,0,0,0,-82.9,-0.08,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704273,0.17,0,4.0734,0,1.539,87.133,0,-1.02,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704454,24.5,26.1,0,0,0,-80.8,-0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704370,0.17,0,4.0734,0,1.571,88.98,0,-0.34,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704482,25.2,26.3,0,0,0,-82.2,-0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704454,0.17,0,4.0734,0,1.546,87.556,0,0.37,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704521,24.4,26.3,0,0,0,-83.6,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704482,0.17,0,4.0734,0,1.577,89.287,0,0.02,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704577,24.9,26.4,0,0,0,-82.5,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704521,0.17,0,4.0734,0,1.566,88.672,0,0.32,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704609,24.5,26.3,0,0,0,-84.2,0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704577,0.17,0,4.0734,0,1.543,87.402,0,-0.35,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704627,24.3,25.9,0,0,0,-83.4,-0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704614,0.17,0,4.0734,0,1.548,87.633,0,-0.59,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704670,24.6,25.9,0,0,0,-82.8,0.05,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704632,0.17,0,4.0734,0,1.539,87.133,0,0.57,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704696,24.3,26.6,0,0,0,-84.7,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704670,0.17,0,4.0734,0,1.537,87.056,0,0.37,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704726,24.9,26,0,0,0,-85.2,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704701,0.17,0,4.0734,0,1.537,87.018,0,0.41,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704757,24.5,26.2,0,0,0,-86,-0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704731,0.17,0,4.0734,0,1.528,86.556,0,-0.23,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704831,24.5,26.2,0,0,0,-87.7,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704757,0.17,0,4.0734,0,1.553,87.941,0,0.41,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704903,24.9,26,0,0,0,-88.1,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704832,0.17,0,4.0734,0,1.572,89.018,0,0.35,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65704989,24.3,26.5,0,0,0,-91.6,0.04,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704903,0.17,0,4.0734,0,1.571,88.941,0,-0.04,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705069,24.7,26.5,0,0,0,-92.5,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65704989,0.17,0,4.0734,0,1.538,87.095,0,-0.72,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705138,25,26.4,0,0,0,-92.3,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705069,0.17,0,4.0734,0,1.556,88.133,0,-0.28,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705219,24.8,26.1,0,0,0,-87.7,-0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705138,0.17,0,4.0734,0,1.572,89.018,0,-0.38,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705287,24.3,26.5,0,0,0,-87.1,-0.04,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705219,0.17,0,4.0734,0,1.561,88.403,0,0.17,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705352,25.3,26.1,0,0,0,-81.3,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705288,0.17,0,4.0734,0,1.537,87.056,0,0.39,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705404,24.5,26.2,0,0,0,-81.7,-0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705353,0.17,0,4.0734,0,1.554,87.979,0,-0.09,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705475,24.5,25.9,0,0,0,-80.8,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705404,0.17,0,4.0734,0,1.575,89.21,0,-0.22,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705536,25.2,26.2,0,0,0,-82.6,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705475,0.17,0,4.0734,0,1.544,87.441,0,-1.13,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705601,25,25.8,0,0,0,-84.5,0.04,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705537,0.17,0,4.0734,0,1.539,87.172,0,0.59,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705666,24.9,26.3,0,0,0,-86.3,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705602,0.17,0,4.0734,0,1.573,89.095,0,-0.19,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705720,24.4,26.3,0,0,0,-88.2,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705667,0.17,0,4.0734,0,1.555,88.056,0,-0.09,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705794,24.5,26.2,0,0,0,-88.2,0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705720,0.17,0,4.0734,0,1.543,87.364,0,-0.59,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705858,24.4,25.9,0,0,0,-84.5,-0.07,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705794,0.17,0,4.0734,0,1.55,87.787,0,0.36,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705930,24.9,26.6,0,0,0,-86.5,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705859,0.17,0,4.0734,0,1.567,88.749,0,-0.7,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65705996,25,25.9,0,0,0,-84.7,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705930,0.17,0,4.0734,0,1.566,88.672,0,0.58,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706079,24.6,26.5,0,0,0,-85.1,0.05,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65705996,0.17,0,4.0734,0,1.543,87.402,0,-0.57,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706137,24.7,26.1,0,0,0,-84.2,0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706080,0.17,0,4.0734,0,1.54,87.21,0,-0.68,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706192,24.4,26.1,0,0,0,-86.5,0.1,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706137,0.17,0,4.0734,0,1.556,88.095,0,0.05,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706282,25.2,25.8,0,0,0,-85.2,-0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706192,0.17,0,4.0734,0,1.569,88.864,0,-0.43,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706344,24.5,25.9,0,0,0,-81.9,-0.09,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706283,0.17,0,4.0734,0,1.536,86.979,0,-0.66,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706415,24.8,26.1,0,0,0,-82.6,-0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706344,0.17,0,4.0734,0,1.548,87.633,0,-1.31,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706483,24.5,25.8,0,0,0,-82,0.05,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706415,0.17,0,4.0734,0,1.554,88.018,0,0.34,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706541,25.3,26.2,0,0,0,-84.5,-0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706483,0.17,0,4.0734,0,1.565,88.633,0,0.28,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706586,24.4,26.6,0,0,0,-86.1,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706541,0.17,0,4.0734,0,1.55,87.749,0,-0.07,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706652,25.4,26,0,0,0,-88.7,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706586,0.17,0,4.0734,0,1.552,87.864,0,0.92,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706708,25,25.9,0,0,0,-85.1,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706653,0.17,0,4.0734,0,1.548,87.633,0,0.41,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706770,24.7,26.1,0,0,0,-84.6,0.07,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706708,0.17,0,4.0734,0,1.538,87.095,0,0.15,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706808,24.5,25.8,0,0,0,-83.7,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706770,0.17,0,4.0734,0,1.55,87.749,0,0.32,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706882,24.4,26.3,0,0,0,-85.8,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706808,0.17,0,4.0734,0,1.54,87.21,0,-0.34,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65706955,24.5,25.7,0,0,0,-83.2,-0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706882,0.17,0,4.0734,0,1.575,89.172,0,0.69,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707041,24.7,25.9,0,0,0,-82.7,0,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65706956,0.17,0,4.0734,0,1.545,87.518,0,-0.93,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707131,24.6,26.1,0,0,0,-85.8,0.04,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707041,0.17,0,4.0734,0,1.573,89.057,0,0,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707192,24.5,26,0,0,0,-84.6,-0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707131,0.17,0,4.0734,0,1.539,87.133,0,0.63,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707246,24.4,26.2,0,0,0,-87.3,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707192,0.17,0,4.0734,0,1.543,87.402,0,-0.72,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707289,24.6,26,0,0,0,-86,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707246,0.17,0,4.0734,0,1.542,87.325,0,0.54,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707339,25,26.3,0,0,0,-86,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707289,0.17,0,4.0734,0,1.571,88.98,0,-0.13,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707411,24.4,25.9,0,0,0,-81.1,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707339,0.17,0,4.0734,0,1.543,87.402,0,-0.74,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707470,24.9,26.2,0,0,0,-83.1,0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707411,0.17,0,4.0734,0,1.55,87.749,0,-0.08,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707536,25.2,26.2,0,0,0,-85.4,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707470,0.17,0,4.0734,0,1.566,88.672,0,-0.24,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707601,25,26.3,0,0,0,-88.4,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707536,0.17,0,4.0734,0,1.549,87.71,0,-0.23,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707653,24.9,25.8,0,0,0,-87.2,0.04,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707601,0.17,0,4.0734,0,1.527,86.479,0,0.24,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707713,24.7,26,0,0,0,-85.6,0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707653,0.17,0,4.0734,0,1.569,88.864,0,-0.36,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707776,24.3,26.3,0,0,0,-87.2,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707714,0.17,0,4.0734,0,1.566,88.672,0,0.25,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707857,24.4,26,0,0,0,-86.1,0.01,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707777,0.17,0,4.0734,0,1.558,88.21,0,0.26,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707907,24.9,26.5,0,0,0,-88.9,-0.06,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707857,0.17,0,4.0734,0,1.559,88.287,0,-0.8,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707954,24.5,25.8,0,0,0,-82.8,-0.02,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707908,0.17,0,4.0734,0,1.536,86.979,0,0.72,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65707987,24.9,26,0,0,0,-83,0.04,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707954,0.17,0,4.0734,0,1.571,88.98,0,0.68,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708106,25,26.6,0,0,0,-82.9,0.03,0,0,0,0,0,0.17,0,4.0734,0,266983,274563,0,0,24,0,0,65707987,0.17,0,4.0734,0,1.556,88.095,0,-0.24,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708154,25.1,26.5,0,0,0,-84,0.03,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708106,0.17,0,4.0734,0,1.538,87.095,0,-0.19,0,552.511,568.197,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708183,24.5,26.5,0,0,0,-85.2,0.02,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708159,0.17,0,4.0734,0,1.562,88.441,0,0.21,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708214,24.5,25.9,0,0,0,-83,-0.07,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708183,0.17,0,4.0734,0,1.54,87.21,0,0.33,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708268,24.3,25.9,0,0,0,-81.7,0.08,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708214,0.17,0,4.0734,0,1.535,86.902,0,-0.33,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708331,25.2,26.1,0,0,0,-79.1,0.09,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708268,0.17,0,4.0734,0,1.535,86.941,0,-0.66,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708405,24.4,26,0,0,0,-80.8,0.03,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708331,0.17,0,4.0734,0,1.535,86.902,0,0.29,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708474,25,26.2,0,0,0,-83.8,0.06,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708406,0.17,0,4.0734,0,1.559,88.287,0,0.96,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708546,24.7,25.6,0,0,0,-82.2,0.05,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708474,0.17,0,4.0734,0,1.538,87.095,0,0.05,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708630,24.5,26.2,0,0,0,-81.7,0.04,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708546,0.17,0,4.0734,0,1.573,89.095,0,-0.43,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708682,25.1,26,0,0,0,-79.1,0.07,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708631,0.17,0,4.0734,0,1.537,87.018,0,-0.12,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708715,24.5,26.5,0,0,0,-80.4,0.11,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708689,0.17,0,4.0734,0,1.562,88.441,0,0.72,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708745,24.3,26.4,0,0,0,-82.2,0.01,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708715,0.17,0,4.0734,0,1.569,88.826,0,-0.66,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708768,24.7,25.9,0,0,0,-81.4,-0.01,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708745,0.17,0,4.0734,0,1.539,87.172,0,0.13,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708804,24.5,25.9,0,0,0,-84.4,0.08,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708768,0.17,0,4.0734,0,1.571,88.941,0,0.82,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
65708834,24.6,25.6,0,0,0,-82.4,0.07,0,0,0,0,0,0.17,0,4.0734,0,266984,274564,0,0,24,0,0,65708804,0.17,0,4.0734,0,1.548,87.633,0,-0.02,0,552.513,568.199,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
